投诉日期,投诉编号,投诉问题,投诉诉求,详细说明,投诉对象
2020-02-14,17348691803,蛋壳公寓违约,执行合同并赔偿损失,本人与蛋壳公寓2019年3月签署为期5年资产管理服务合同，执行到2020年1月，本该1月10日付款日，没有收到房屋租金。在1月13日到1月20日期间多次交涉，蛋壳公寓客服先说查无此收款账户，后与我核对合同内容和收款账户后，3次答应汇款，但是我一直没有收到。最后一次让我更换我的收款卡。此间，我查询我的卡账户状态，银行答...,紫梧桐
2020-02-13,17348687589,蛋壳公寓未按合同按期支付应付账款涉嫌拖欠房东租金且拒绝按合同支付租金,"赔偿,道歉",本人于2019年10月21日与紫梧桐（北京）资产管理有限公司，以下简称蛋壳公寓签订的为期5年的委托合同，合同在正常履行。但在2020年2月3日，接到一位用170开头手机号拨打，自称是蛋壳客服的人员询问是否可以增加一个月的免租期，即2月不予支付房租，根据个人的经济情况考量，当时我已经明确拒绝了蛋壳的要求。2月12日应为...,紫梧桐
2020-02-10,17348652504,紫梧桐北京资产管理有限公司合同违约,"道歉,履行合同，尽快付款",2019年双方签订了房屋代管租赁协议，期限五年，按合同约定每月支付租金，在未接到蛋壳公寓任何电话情况下，2月9日蛋壳擅自单方违约、未按时支付本月租金。看近日的新闻、微博，得知蛋壳欲以新冠疫情为借口，强行免除北京房主一个月的租金，该行为因为牵扯面广，几天时间北京成立了众多的维权群，疫情当下严重扰乱了社会...,紫梧桐
2020-02-12,17348681924,蛋壳紫梧桐欺骗租户租金贷强制业主免租借疫情延期付款两头吃,"赔偿,作出处罚,道歉",我是京贸家园（芙蓉园）303号楼7层3单元802业主李女士。蛋壳公寓于2018年11月27日与本人签署了租赁服务合同，应于2020年2月6日将2-5月租金打款给我，但至今未收到。且电话通知本人，单方面将租金直接扣减不予协商（有电话录音为证），已属违法行为。蛋壳目前的行为已经被住建委等相关部门关注，借租房名义放贷（联合微众...,紫梧桐
2020-02-12,17348679089,北京紫梧桐资产管理有限公司已疫情为由强行扣除一个月租金,"退款,赔偿,道歉,改善服务",蛋壳客服打电话已武汉疫情为由，已不可抗力为理由，通知我免租一个月，可是我的房子目前处于北京，北京并没有重灾区，且我的房租目前也某人在租住，蛋壳公司却要强制执行不管我是不是同意，已经违反了我们当时所签订的合同，目前本人也在租房住，并没得到任何减免，且本人目前失业，也需要偿还贷款，养孩子，蛋壳对此事...,紫梧桐
2020-02-12,17348675692,紫梧桐上海公寓管理有限公司蛋壳公寓未履行合同约定不支付房东租金,"赔偿,履行合同约定",2月2日接到电话171 5747 0901蛋壳客服，告知由于疫情影响希望免除2月份房租，本人明确拒绝。2月10日房租未到账，询问‭400 155 1551‬蛋壳客服答复系统瘫痪无法安排付款，何时支付未知。然而蛋壳APP上答复是租金暂停支付并执行不少于30天的免租期。APP内原有的付款计划也被删除。如此操作闻所未闻……,紫梧桐
2020-02-13,17348646150,合同签定乙方是紫梧桐北京资产管理有限公司,请15日内按合同付款,紫梧桐（北京）资产管理有限公司不按合同约定付租金，该公司业务电话要求业主延迟2月付款并免租一个月，我不同意。现已经超出2月付款期限，请2月10日前补付2月6日应付的租金，后期按合同约定时间付款。,紫梧桐
2020-02-10,17348660564,蛋壳公寓违约,按合同支付租金,坐标北京 根据蛋壳公寓的合同，蛋壳公寓应与2020年1月26付给我23700元房屋租金。目前情况是蛋壳公寓即紫梧桐北京资产管理有限公司电话通知要求房东减免房租，并明确表示迟延支付租金。实质上，蛋壳公寓是利用当前的紧迫疫情谋取非法利益。要求蛋壳公寓按时支付租金，并赔礼道歉,紫梧桐
2020-02-11,17348659835,蛋壳公寓单方面要求免租一月,赔偿,按合同约定，紫梧桐（上海）公寓管理有限公司，即蛋壳公寓，应在2020年1月24日支付我房费19293元，但至今未付。之后蛋壳在其公众号上修改了付款计划，按照合同是2020.1.24支付19293元，之后公众号上的付款计划变为2020.2.24支付12862元，在我未同意情况下延长空置期，与原合同内容不符。另外，该公司在未与我协商的情况...,紫梧桐
2020-02-12,17348680318,蛋壳公寓未按合同按期支付应付账款涉嫌拖欠房东租金且拒绝按合同支付租金,"赔偿,道歉",本人位于上海市宝山区一套三室住房，租给蛋壳公寓约五年。本应1月26号付房租，现在迟迟未到， 这两天突然接到紫梧桐（北京）资产管理有限公司（以下简称“蛋壳公寓”）的电话，称因为疫情的不可抗力，要中断支付给我一个月租金（4500元）。 可是通过蛋壳的APP看到房屋为正常的出租状态。 我们觉得蛋壳单方面中断支付的行为...,紫梧桐
2020-02-15,17348708360,以疫情为由两头赚钱不给房东租赁强制免租三个月,赔偿,2019年5月份跟蛋壳公寓公司北京紫梧桐资产管理有限公司签订合同委托他们管理我位于东湖新技术开发区卓刀泉路299号花香假日（保利·华都）58平米左右1居室，合同对免租期和月租及付款方式都做了约定，起初几期房款基本正常打款，可本该二月二号打款的本季度房租不但没有按期打款，还收到一个莫名电话是要我免三个月月租，...,紫梧桐
2020-02-11,17348667917,关于蛋壳公寓紫梧桐北京资产管理有限公司违反合同约定单方面不支付租金的投诉,正常履约支付租金,2020年2月11日中午12:50左右收到蛋壳（紫梧桐（北京）资产管理有限公司公司地址：北京市东城区朝阳门内大街8号212房屋）客服电话，单方面通知因疫情要增加一个月免租期（我的房屋租赁地址：北京市朝阳区青年路西里3号院5号楼2单元2703室），接下来要扣一个月租金。我询问租客正常租住也要扣？客服人员说跟租客没有关系，...,紫梧桐
2020-02-10,17348638642,紫梧桐上海公寓管理有限公司拖欠房租,马上支付或解除合同,合同约定2020年2月5日需支付房租，未收到租金，于2月6号和2月7号打了三次客服电话还未收到回复。,紫梧桐
2020-02-07,17348621697,紫梧桐天津公寓管理有限公司不按合同规定付房租,"赔偿,道歉",2020年1月31日应为紫梧桐（天津）公寓管理有限公寓缴付我房租的日期，但其并没有缴付，而且单方面通知我要我多免其一个月的房租，对此，我表示坚决不同意。按合同规定，我已经为其提供每年的空置期了，紫梧桐（天津）公寓管理有限公司未按合同规定履行付房租义务外，还强制让我多免一个月房租，其行为实属违约，并践踏人...,紫梧桐
2020-02-07,17348621860,紫梧桐北京资产管理有限公司拖欠房租不履行合同,"赔偿,道歉",紫梧桐(北京)资产管理有限公司承租我北京市石景山住房，本应该1.26日付房租，拖延至今未付款，要求对方尽快付款。,紫梧桐
2020-02-11,17348663262,紫梧桐北京资产管理有限公司即蛋壳公寓未按合同约定按期支付房租,按合同约定支付房租,蛋壳公寓与我于2019年11月23日签订收房合同，按合同约定2020年2月10日蛋壳公寓应向我支付3920元房租。2020年2月2日有自称蛋壳公寓的人员通过手机与我联系，要求我延长一个月免租期，当时我拒绝了他们的要求。我于2月10日通过微信公众号与蛋壳公寓联系，要求按期支付房租，蛋壳公寓工作人员仍然声称因不可抗力因素停止给...,紫梧桐
2020-02-18,17348702095,请平台给予维权帮助要求蛋壳立即全额支付拖欠房款,立即支付拖欠房款,"
合同号DKGYSH12E0014***
手机号 13764670***

本人名下不动产，自2018年9月9日起，与紫梧桐（上海）公寓管理有限公司（蛋壳公寓）签署〈财产委托管理服务合同〉。有效期至2023年12月22日。租金为季付。

现，蛋壳公寓于最近一期付款日，既2020年2月8日，一直未与支付本季房款。期间，本人多次致电蛋壳客服400，联系微信...",紫梧桐
2020-02-10,17348646965,紫梧桐旗下蛋壳公寓强行克扣业主一个月房租,赔偿,紫梧桐公司旗下的蛋壳公寓在没有得到我同意的情况下克扣一个月租金 并且延期支付本该1月29日付款的房租，而且在我不知情的情况下擅自修改合同附件付款计划。在其已经向住建委签署了按合同房租的承诺书的情况下擅自违背承诺毁约克扣房租。已经向12345投诉。 要求按原承诺书规定2月10号支付合同中约定的季度租金。房屋现状...,紫梧桐
2020-02-11,17348668645,蛋壳公寓拒付房租,支付房租,"    我是上海浦东博华路237弄78号1002室的业主，我叫陈燕琴。2019年10月9日，我与蛋壳公寓（紫梧桐（上海）公寓管理有限公司）签订了资产委托管理服务合同，将我的这套房子委托给蛋壳进行出租，期限自2019年10月11日至2025年3月29日。
    2020年1月底，我接到蛋壳业务员的电话，说让我免除他们公司一个月的租金（9500元...",紫梧桐
2020-02-11,17348665828,蛋壳公寓违约逾期不支付业主租金,按合同约定支付租金,本人位于北京市朝阳区双桥东路1号院5号楼1单元2层201的房屋，于2018年8月4日与紫梧桐（北京）资产管理有限公司简称“蛋壳公寓”签署委托管理协议，按协议规定，蛋壳公寓应于2020年2月8日支付第二合同期第二次租金19293元。但是蛋壳公寓未经本人同意，逾期不支付租金，还要求免租，已构成违约，对于蛋壳的违约，根据合同约...,紫梧桐
2020-02-07,17348630236,紫梧桐北京资产管理有限公司蛋壳公寓,"赔偿,作出处罚",我是业主，于2018年与第三方紫梧桐以下称蛋壳公寓签订了三年的租赁合同，合同约束三年内免租期三个月。2020.2.7下午接到该公司电话强制要求增加一个月免租期，只是告知没有协商的余地。意思是现在疫情严重，配合武汉的通知一起减免一个月的租金，也就是增加一个月免租期。而北京并没有强制要求这一规定。并且了解到租户...,紫梧桐
2020-02-09,17348644972,蛋壳公寓未按合同按期支付应付账款涉嫌拖欠房东租金且拒绝按合同支付租金,"赔偿,道歉",投诉蛋壳公寓（紫梧桐北京资产管理有限公司）利用疫情扰乱市场、不正当经营，蛋壳公寓以新冠疫情为由大面积拒绝支付业主房租，煽动恐怖制造社会矛盾，人为制造可能发生的集体维权事假，致使大量房主因没有房租收入而形成大规模聚集性维权事件，致使大量房主收房， 租客无处可住，在疫情期间流离失所，进而破坏全国防治疫...,紫梧桐
2020-02-10,17348661975,蛋壳违约不付租金租户租金已付,按合同履约付款,"2019年6月本人与蛋壳公寓签订为期五年的租房合同，2月6日为付款日，但是至今未能收到房租，且蛋壳在微信公众号里已删除每月付款计划。和蛋壳客服联系，说目前蛋壳在全国推行硬性要求各房东减房租，我强烈反对这种行为。因为我现无职业，还要还房贷，压力实在太大，蛋壳这种专稼风险给房东的行为太可耻！
另外 ，蛋壳我们...",紫梧桐
